timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,65365.48,0.00017,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65361.83,0.00015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65344.52,0.00042,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65338.15,0.04744,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65337.0,0.00052,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65324.67,0.0046,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65298.86,0.00012,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65258.15,0.00133,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65237.88,0.00133,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65226.66,0.00032,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65221.46,0.00382,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65207.35,0.00016,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65200.0,0.0044,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65181.61,0.00044,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65161.56,0.00013,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65158.27,0.00045,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65156.82,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65141.65,0.00029,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65124.91,0.00087,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65111.32,0.00064,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65111.06,0.0615,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65100.0,0.00384,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65058.16,0.00184,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65056.0,0.00073,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65035.7,0.00015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65019.11,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65000.69,0.00153,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,65000.0,1.76185,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64914.0,0.0007,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64906.33,0.00047,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64895.43,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64891.93,0.00012,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64881.55,0.0006,bid,binance,BTCUSDT,0
