trade_id,timestamp,price,quantity,side,venue,symbol,snapshot_id
984587285,2026-03-29T20:19:08.206000+00:00,66568.0,4.091e-05,sell,okx,BTC-USDT,0
984587284,2026-03-29T20:19:06.361000+00:00,66568.1,0.00010054,sell,okx,BTC-USDT,0
984587283,2026-03-29T20:19:06.361000+00:00,66568.1,1.236e-05,sell,okx,BTC-USDT,0
984587282,2026-03-29T20:19:06.361000+00:00,66568.1,0.00010786,sell,okx,BTC-USDT,0
984587281,2026-03-29T20:19:06.361000+00:00,66569.0,7.224e-05,sell,okx,BTC-USDT,0
984587280,2026-03-29T20:19:06.361000+00:00,66569.0,8.341e-05,sell,okx,BTC-USDT,0
984587279,2026-03-29T20:19:06.353000+00:00,66570.9,0.0022,sell,okx,BTC-USDT,0
984587278,2026-03-29T20:19:06.353000+00:00,66570.9,0.00299876,sell,okx,BTC-USDT,0
984587277,2026-03-29T20:19:05.970000+00:00,66571.0,0.02101167,buy,okx,BTC-USDT,0
984587276,2026-03-29T20:19:05.920000+00:00,66571.0,1.001e-05,buy,okx,BTC-USDT,0
984587275,2026-03-29T20:19:05.919000+00:00,66571.0,1e-08,buy,okx,BTC-USDT,0
984587274,2026-03-29T20:19:05.919000+00:00,66571.0,1e-05,buy,okx,BTC-USDT,0
984587273,2026-03-29T20:19:05.913000+00:00,66569.8,0.00502321,buy,okx,BTC-USDT,0
984587272,2026-03-29T20:19:05.913000+00:00,66569.8,0.03656701,buy,okx,BTC-USDT,0
984587271,2026-03-29T20:19:05.913000+00:00,66569.8,0.06343299,buy,okx,BTC-USDT,0
984587270,2026-03-29T20:19:05.912000+00:00,66567.7,1e-05,buy,okx,BTC-USDT,0
984587269,2026-03-29T20:19:05.912000+00:00,66567.1,0.003,buy,okx,BTC-USDT,0
984587268,2026-03-29T20:19:05.912000+00:00,66567.1,0.01384836,buy,okx,BTC-USDT,0
984587267,2026-03-29T20:19:05.912000+00:00,66567.1,0.02424,buy,okx,BTC-USDT,0
984587266,2026-03-29T20:19:04.124000+00:00,66567.0,0.000751,sell,okx,BTC-USDT,0
984587265,2026-03-29T20:19:04.124000+00:00,66567.0,0.000751,sell,okx,BTC-USDT,0
984587264,2026-03-29T20:19:04.124000+00:00,66567.0,0.000751,sell,okx,BTC-USDT,0
984587263,2026-03-29T20:19:04.123000+00:00,66567.0,0.03374248,sell,okx,BTC-USDT,0
984587262,2026-03-29T20:19:04.123000+00:00,66567.0,0.000751,sell,okx,BTC-USDT,0
984587261,2026-03-29T20:19:04.123000+00:00,66567.0,5.015e-05,sell,okx,BTC-USDT,0
984587260,2026-03-29T20:19:04.123000+00:00,66567.0,0.000751,sell,okx,BTC-USDT,0
984587259,2026-03-29T20:19:04.123000+00:00,66567.0,0.00070086,sell,okx,BTC-USDT,0
984587258,2026-03-29T20:19:04.123000+00:00,66567.3,1.514e-05,sell,okx,BTC-USDT,0
984587257,2026-03-29T20:19:04.123000+00:00,66567.6,2e-05,sell,okx,BTC-USDT,0
984587256,2026-03-29T20:19:04.123000+00:00,66568.5,1.5e-05,sell,okx,BTC-USDT,0
984587255,2026-03-29T20:19:04.118000+00:00,66571.1,0.00011424,sell,okx,BTC-USDT,0
984587254,2026-03-29T20:19:04.118000+00:00,66571.1,0.00010747,sell,okx,BTC-USDT,0
984587253,2026-03-29T20:19:04.118000+00:00,66571.1,1.289e-05,sell,okx,BTC-USDT,0
984587252,2026-03-29T20:19:04.115000+00:00,66573.2,0.001513,sell,okx,BTC-USDT,0
984587251,2026-03-29T20:19:04.115000+00:00,66573.5,0.01,sell,okx,BTC-USDT,0
984587250,2026-03-29T20:19:04.115000+00:00,66574.0,0.00299879,sell,okx,BTC-USDT,0
984587249,2026-03-29T20:19:04.115000+00:00,66574.0,0.01,sell,okx,BTC-USDT,0
984587248,2026-03-29T20:19:03.956000+00:00,66574.6,1.514e-05,sell,okx,BTC-USDT,0
984587247,2026-03-29T20:19:03.939000+00:00,66575.1,0.00011196,sell,okx,BTC-USDT,0
984587246,2026-03-29T20:19:03.939000+00:00,66575.1,0.00011871,sell,okx,BTC-USDT,0
984587245,2026-03-29T20:19:03.939000+00:00,66575.1,1.333e-05,sell,okx,BTC-USDT,0
984587244,2026-03-29T20:19:03.743000+00:00,66577.0,0.001513,sell,okx,BTC-USDT,0
984587243,2026-03-29T20:19:03.743000+00:00,66577.0,0.0022,sell,okx,BTC-USDT,0
984587242,2026-03-29T20:19:03.362000+00:00,66579.2,0.00011729,sell,okx,BTC-USDT,0
984587241,2026-03-29T20:19:03.362000+00:00,66579.2,0.00012523,sell,okx,BTC-USDT,0
984587240,2026-03-29T20:19:03.362000+00:00,66579.2,1.387e-05,sell,okx,BTC-USDT,0
984587239,2026-03-29T20:19:03.362000+00:00,66580.0,0.0011,sell,okx,BTC-USDT,0
984587238,2026-03-29T20:19:03.316000+00:00,66582.0,0.0022,sell,okx,BTC-USDT,0
984587237,2026-03-29T20:19:02.975000+00:00,66582.1,0.00010513,buy,okx,BTC-USDT,0
984587236,2026-03-29T20:19:01.523000+00:00,66581.5,0.00300548,buy,okx,BTC-USDT,0
984587235,2026-03-29T20:19:01.514000+00:00,66580.0,0.00046162,buy,okx,BTC-USDT,0
984587234,2026-03-29T20:19:01.514000+00:00,66578.8,1.622e-05,buy,okx,BTC-USDT,0
984587233,2026-03-29T20:19:01.514000+00:00,66578.2,1.514e-05,buy,okx,BTC-USDT,0
984587232,2026-03-29T20:19:01.512000+00:00,66577.8,6.899e-05,buy,okx,BTC-USDT,0
984587231,2026-03-29T20:19:01.512000+00:00,66577.0,8.488e-05,buy,okx,BTC-USDT,0
984587230,2026-03-29T20:19:01.463000+00:00,66575.8,1.672e-05,buy,okx,BTC-USDT,0
984587229,2026-03-29T20:19:01.463000+00:00,66575.0,0.00300578,buy,okx,BTC-USDT,0
984587228,2026-03-29T20:19:01.423000+00:00,66573.8,0.00300583,buy,okx,BTC-USDT,0
984587227,2026-03-29T20:19:01.423000+00:00,66573.1,0.0015,buy,okx,BTC-USDT,0
984587226,2026-03-29T20:19:01.373000+00:00,66571.4,9.031e-05,buy,okx,BTC-USDT,0
984587225,2026-03-29T20:19:01.368000+00:00,66569.8,0.0022,buy,okx,BTC-USDT,0
984587224,2026-03-29T20:19:01.360000+00:00,66567.9,2.753e-05,buy,okx,BTC-USDT,0
984587223,2026-03-29T20:19:01.360000+00:00,66567.8,1.705e-05,buy,okx,BTC-USDT,0
984587222,2026-03-29T20:19:00.173000+00:00,66566.0,0.00153442,buy,okx,BTC-USDT,0
984587221,2026-03-29T20:19:00.173000+00:00,66566.0,0.0022,buy,okx,BTC-USDT,0
984587220,2026-03-29T20:19:00.162000+00:00,66565.4,0.00015066,buy,okx,BTC-USDT,0
984587219,2026-03-29T20:18:57.959000+00:00,66565.1,0.01502288,buy,okx,BTC-USDT,0
984587218,2026-03-29T20:18:52.061000+00:00,66565.1,0.00034225,buy,okx,BTC-USDT,0
984587217,2026-03-29T20:18:50.927000+00:00,66565.1,1.852e-05,buy,okx,BTC-USDT,0
984587216,2026-03-29T20:18:48.828000+00:00,66565.0,0.0005,sell,okx,BTC-USDT,0
984587215,2026-03-29T20:18:47.232000+00:00,66565.9,0.0022,sell,okx,BTC-USDT,0
984587214,2026-03-29T20:18:46.950000+00:00,66564.1,0.00051485,buy,okx,BTC-USDT,0
984587213,2026-03-29T20:18:46.950000+00:00,66564.1,0.00058515,buy,okx,BTC-USDT,0
984587212,2026-03-29T20:18:46.950000+00:00,66564.1,0.00015071,buy,okx,BTC-USDT,0
984587211,2026-03-29T20:18:46.950000+00:00,66563.6,1.514e-05,buy,okx,BTC-USDT,0
984587210,2026-03-29T20:18:46.945000+00:00,66562.9,0.00300632,buy,okx,BTC-USDT,0
984587209,2026-03-29T20:18:46.945000+00:00,66560.8,0.03004,buy,okx,BTC-USDT,0
984587208,2026-03-29T20:18:46.945000+00:00,66558.7,1.751e-05,buy,okx,BTC-USDT,0
984587207,2026-03-29T20:18:46.945000+00:00,66557.9,0.0022,buy,okx,BTC-USDT,0
984587206,2026-03-29T20:18:46.945000+00:00,66557.5,1e-05,buy,okx,BTC-USDT,0
984587205,2026-03-29T20:18:45.817000+00:00,66556.0,0.00450748,buy,okx,BTC-USDT,0
984587204,2026-03-29T20:18:45.651000+00:00,66556.0,0.00011719,buy,okx,BTC-USDT,0
984587203,2026-03-29T20:18:44.114000+00:00,66555.7,1.802e-05,buy,okx,BTC-USDT,0
984587202,2026-03-29T20:18:42.694000+00:00,66553.5,0.0022,buy,okx,BTC-USDT,0
984587201,2026-03-29T20:18:42.649000+00:00,66552.7,1.858e-05,buy,okx,BTC-USDT,0
984587200,2026-03-29T20:18:42.596000+00:00,66551.4,0.00024792,buy,okx,BTC-USDT,0
984587199,2026-03-29T20:18:42.596000+00:00,66550.9,1.901e-05,buy,okx,BTC-USDT,0
984587198,2026-03-29T20:18:36.931000+00:00,66548.0,0.00074207,sell,okx,BTC-USDT,0
